Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_16_Autoplaced_BCA_KlikBCA,Chrome 65.0.3302.0,,2018-10-11 13:37:19,2018-10-11 13:37:50,30.661s,PASSED
,,,,,,
Test Cases/01_Member/Login Mobile,Chrome 65.0.3302.0,,2018-10-11 13:37:20,2018-10-11 13:37:43,23.260s,PASSED
openBrowser,Chrome 65.0.3302.0,,2018-10-11 13:37:20,2018-10-11 13:37:24,3.614s,PASSED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-11 13:37:24,2018-10-11 13:37:26,1.605s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-11 13:37:26,2018-10-11 13:37:26,0.300s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-11 13:37:26,2018-10-11 13:37:26,0.181s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 13:37:26,2018-10-11 13:37:31,5.362s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 13:37:31,2018-10-11 13:37:33,2.028s,PASSED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-11 13:37:33,2018-10-11 13:37:35,1.080s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 13:37:35,2018-10-11 13:37:37,2.006s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-11 13:37:37,2018-10-11 13:37:37,0.280s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 13:37:37,2018-10-11 13:37:39,2.005s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 13:37:39,2018-10-11 13:37:39,0.241s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 13:37:39,2018-10-11 13:37:40,1.004s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 13:37:40,2018-10-11 13:37:40,0.199s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 13:37:40,2018-10-11 13:37:41,1.003s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 13:37:41,2018-10-11 13:37:42,0.802s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 13:37:42,2018-10-11 13:37:43,1.006s,PASSED
,,,,,,
Test Cases/02_ChooseMethodPaymentMobilePulsa/TC_16_ChooseMethodPayment_BCA_KlikBCA,Chrome 65.0.3302.0,,2018-10-11 13:37:43,2018-10-11 13:37:45,2.193s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 13:37:44,2018-10-11 13:37:44,0.135s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 13:37:44,2018-10-11 13:37:45,1.004s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 13:37:45,2018-10-11 13:37:45,0.289s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-11 13:37:45,2018-10-11 13:37:45,0.352s,PASSED
blj.common.report.Autoplaced.AppendToBlanjaAutoplacedReport,Chrome 65.0.3302.0,,2018-10-11 13:37:45,2018-10-11 13:37:45,0.047s,PASSED
,,,,,,
Test Cases/02_ChooseMethodPaymentMobilePulsa/TC_ClickCheckout_GetLastOrderID_ExportTo_Blanja_Autoplaced,Chrome 65.0.3302.0,,2018-10-11 13:37:45,2018-10-11 13:37:49,3.961s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 13:37:46,2018-10-11 13:37:46,0.198s,PASSED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-11 13:37:46,2018-10-11 13:37:48,1.627s,PASSED
"Statement - orderNumber = "" - "" + com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Member_BlanjaanSaya/Label_FirstOrderNumber))",Chrome 65.0.3302.0,,2018-10-11 13:37:48,2018-10-11 13:37:49,1.763s,PASSED
blj.common.report.Autoplaced.AppendToBlanjaAutoplacedReport,Chrome 65.0.3302.0,,2018-10-11 13:37:49,2018-10-11 13:37:49,0.010s,PASSED
blj.common.report.Autoplaced.AppendToBlanjaAutoplacedReport,Chrome 65.0.3302.0,,2018-10-11 13:37:49,2018-10-11 13:37:49,0.010s,PASSED
