Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_16_Autoplaced_BTN_DebitOnline,Chrome 65.0.3302.0,,2018-10-17 11:08:00,2018-10-17 11:08:34,34.220s,PASSED
,,,,,,
Test Cases/01_Member/Login_Reguler,Chrome 65.0.3302.0,,2018-10-17 11:08:00,2018-10-17 11:08:11,11.136s,PASSED
openBrowser,Chrome 65.0.3302.0,,2018-10-17 11:08:01,2018-10-17 11:08:04,3.383s,PASSED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-17 11:08:04,2018-10-17 11:08:07,3.001s,PASSED
maximizeWindow,Chrome 65.0.3302.0,,2018-10-17 11:08:07,2018-10-17 11:08:08,1.157s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-17 11:08:08,2018-10-17 11:08:08,0.186s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-17 11:08:08,2018-10-17 11:08:08,0.134s,PASSED
click,Chrome 65.0.3302.0,,2018-10-17 11:08:08,2018-10-17 11:08:09,0.861s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-17 11:08:09,2018-10-17 11:08:11,2.039s,PASSED
,,,,,,
Test Cases/02_PDP/PDP_Reguler,Chrome 65.0.3302.0,,2018-10-17 11:08:11,2018-10-17 11:08:27,15.788s,PASSED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-17 11:08:12,2018-10-17 11:08:16,4.831s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-17 11:08:16,2018-10-17 11:08:17,1.007s,PASSED
click,Chrome 65.0.3302.0,,2018-10-17 11:08:17,2018-10-17 11:08:18,0.133s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-17 11:08:18,2018-10-17 11:08:20,2.005s,PASSED
click,Chrome 65.0.3302.0,,2018-10-17 11:08:20,2018-10-17 11:08:20,0.162s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-17 11:08:20,2018-10-17 11:08:22,2.008s,PASSED
click,Chrome 65.0.3302.0,,2018-10-17 11:08:22,2018-10-17 11:08:23,1.297s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-17 11:08:23,2018-10-17 11:08:25,2.008s,PASSED
click,Chrome 65.0.3302.0,,2018-10-17 11:08:25,2018-10-17 11:08:27,2.060s,PASSED
,,,,,,
Test Cases/03_Trade/ChooseMethodPaymentMobileReguler/TC_16_ChooseMethodPayment_BTN_DebitOnline,Chrome 65.0.3302.0,,2018-10-17 11:08:27,2018-10-17 11:08:30,2.813s,PASSED
selectOptionByLabel,Chrome 65.0.3302.0,,2018-10-17 11:08:27,2018-10-17 11:08:28,0.158s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-17 11:08:28,2018-10-17 11:08:29,1.005s,PASSED
click,Chrome 65.0.3302.0,,2018-10-17 11:08:29,2018-10-17 11:08:29,0.159s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-17 11:08:29,2018-10-17 11:08:30,1.005s,PASSED
click,Chrome 65.0.3302.0,,2018-10-17 11:08:30,2018-10-17 11:08:30,0.225s,PASSED
blj.common.report.Autoplaced.AppendToBlanjaAutoplacedReport,Chrome 65.0.3302.0,,2018-10-17 11:08:30,2018-10-17 11:08:30,0.037s,PASSED
,,,,,,
Test Cases/03_Trade/ChooseMethodPaymentMobileReguler/TC_ClickCheckout_GetLastOrderID_ExportTo_Blanja_Autoplaced,Chrome 65.0.3302.0,,2018-10-17 11:08:30,2018-10-17 11:08:33,3.263s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-17 11:08:30,2018-10-17 11:08:31,1.004s,PASSED
click,Chrome 65.0.3302.0,,2018-10-17 11:08:31,2018-10-17 11:08:31,0.136s,PASSED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-17 11:08:31,2018-10-17 11:08:32,0.642s,PASSED
"Statement - orderNumber = "" - "" + com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Member_BlanjaanSaya/Label_FirstOrderNumber))",Chrome 65.0.3302.0,,2018-10-17 11:08:32,2018-10-17 11:08:33,1.115s,PASSED
blj.common.report.Autoplaced.AppendToBlanjaAutoplacedReport,Chrome 65.0.3302.0,,2018-10-17 11:08:33,2018-10-17 11:08:33,0.011s,PASSED
blj.common.report.Autoplaced.AppendToBlanjaAutoplacedReport,Chrome 65.0.3302.0,,2018-10-17 11:08:33,2018-10-17 11:08:33,0.010s,PASSED
