Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_12_Autoplaced_BRI_e-PayBRI,Chrome 65.0.3302.0,,2018-10-16 11:01:15,2018-10-16 11:01:52,37.467s,PASSED
,,,,,,
Test Cases/01_Member/Login_Reguler,Chrome 65.0.3302.0,,2018-10-16 11:01:15,2018-10-16 11:01:26,11.232s,PASSED
openBrowser,Chrome 65.0.3302.0,,2018-10-16 11:01:16,2018-10-16 11:01:19,3.604s,PASSED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-16 11:01:19,2018-10-16 11:01:23,3.425s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-16 11:01:23,2018-10-16 11:01:23,0.324s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-16 11:01:23,2018-10-16 11:01:23,0.279s,PASSED
click,Chrome 65.0.3302.0,,2018-10-16 11:01:23,2018-10-16 11:01:24,1.037s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-16 11:01:24,2018-10-16 11:01:26,2.037s,PASSED
,,,,,,
Test Cases/02_PDP/PDP_Reguler,Chrome 65.0.3302.0,,2018-10-16 11:01:26,2018-10-16 11:01:44,17.373s,PASSED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-16 11:01:27,2018-10-16 11:01:30,3.555s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-16 11:01:30,2018-10-16 11:01:32,2.010s,PASSED
click,Chrome 65.0.3302.0,,2018-10-16 11:01:32,2018-10-16 11:01:32,0.206s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-16 11:01:32,2018-10-16 11:01:34,2.006s,PASSED
click,Chrome 65.0.3302.0,,2018-10-16 11:01:34,2018-10-16 11:01:35,0.229s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-16 11:01:35,2018-10-16 11:01:37,2.006s,PASSED
click,Chrome 65.0.3302.0,,2018-10-16 11:01:37,2018-10-16 11:01:38,1.673s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-16 11:01:38,2018-10-16 11:01:40,2.007s,PASSED
click,Chrome 65.0.3302.0,,2018-10-16 11:01:40,2018-10-16 11:01:44,3.382s,PASSED
,,,,,,
Test Cases/03_Trade/ChooseMethodPaymentMobileReguler/TC_12_ChooseMethodPayment_BRI_e-PayBRI,Chrome 65.0.3302.0,,2018-10-16 11:01:44,2018-10-16 11:01:48,4.130s,PASSED
click,Chrome 65.0.3302.0,,2018-10-16 11:01:44,2018-10-16 11:01:44,0.140s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-16 11:01:44,2018-10-16 11:01:45,1.003s,PASSED
click,Chrome 65.0.3302.0,,2018-10-16 11:01:45,2018-10-16 11:01:45,0.271s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-16 11:01:45,2018-10-16 11:01:46,1.009s,PASSED
click,Chrome 65.0.3302.0,,2018-10-16 11:01:46,2018-10-16 11:01:47,0.280s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-16 11:01:47,2018-10-16 11:01:48,1.003s,PASSED
click,Chrome 65.0.3302.0,,2018-10-16 11:01:48,2018-10-16 11:01:48,0.152s,PASSED
blj.common.report.Autoplaced.AppendToBlanjaAutoplacedReport,Chrome 65.0.3302.0,,2018-10-16 11:01:48,2018-10-16 11:01:48,0.038s,PASSED
,,,,,,
Test Cases/03_Trade/ChooseMethodPaymentMobileReguler/TC_ClickCheckout_GetLastOrderID_ExportTo_Blanja_Autoplaced,Chrome 65.0.3302.0,,2018-10-16 11:01:48,2018-10-16 11:01:51,3.271s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-16 11:01:48,2018-10-16 11:01:49,1.007s,PASSED
click,Chrome 65.0.3302.0,,2018-10-16 11:01:49,2018-10-16 11:01:49,0.222s,PASSED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-16 11:01:49,2018-10-16 11:01:50,0.586s,PASSED
"Statement - orderNumber = "" - "" + com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Member_BlanjaanSaya/Label_FirstOrderNumber))",Chrome 65.0.3302.0,,2018-10-16 11:01:50,2018-10-16 11:01:51,1.167s,PASSED
blj.common.report.Autoplaced.AppendToBlanjaAutoplacedReport,Chrome 65.0.3302.0,,2018-10-16 11:01:51,2018-10-16 11:01:51,0.012s,PASSED
blj.common.report.Autoplaced.AppendToBlanjaAutoplacedReport,Chrome 65.0.3302.0,,2018-10-16 11:01:51,2018-10-16 11:01:51,0.009s,PASSED
