Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_11_Autoplaced_BRI_BankTransfer,Chrome 65.0.3302.0,,2018-10-16 10:48:26,2018-10-16 10:49:13,46.957s,PASSED
,,,,,,
Test Cases/01_Member/Login_Reguler,Chrome 65.0.3302.0,,2018-10-16 10:48:27,2018-10-16 10:48:43,16.281s,PASSED
openBrowser,Chrome 65.0.3302.0,,2018-10-16 10:48:27,2018-10-16 10:48:31,3.600s,PASSED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-16 10:48:31,2018-10-16 10:48:34,3.341s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-16 10:48:34,2018-10-16 10:48:34,0.359s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-16 10:48:34,2018-10-16 10:48:35,0.154s,PASSED
click,Chrome 65.0.3302.0,,2018-10-16 10:48:35,2018-10-16 10:48:41,6.291s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-16 10:48:41,2018-10-16 10:48:43,2.033s,PASSED
,,,,,,
Test Cases/02_PDP/PDP_Reguler,Chrome 65.0.3302.0,,2018-10-16 10:48:43,2018-10-16 10:49:04,21.095s,PASSED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-16 10:48:43,2018-10-16 10:48:45,2.338s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-16 10:48:45,2018-10-16 10:48:48,2.009s,PASSED
click,Chrome 65.0.3302.0,,2018-10-16 10:48:48,2018-10-16 10:48:48,0.135s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-16 10:48:48,2018-10-16 10:48:50,2.005s,PASSED
click,Chrome 65.0.3302.0,,2018-10-16 10:48:50,2018-10-16 10:48:50,0.191s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-16 10:48:50,2018-10-16 10:48:52,2.005s,PASSED
click,Chrome 65.0.3302.0,,2018-10-16 10:48:52,2018-10-16 10:48:54,2.489s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-16 10:48:54,2018-10-16 10:48:56,2.007s,PASSED
click,Chrome 65.0.3302.0,,2018-10-16 10:48:56,2018-10-16 10:49:04,7.648s,PASSED
,,,,,,
Test Cases/03_Trade/ChooseMethodPaymentMobileReguler/TC_11_ChooseMethodPayment_BRI_BankTransfer,Chrome 65.0.3302.0,,2018-10-16 10:49:04,2018-10-16 10:49:08,4.061s,PASSED
click,Chrome 65.0.3302.0,,2018-10-16 10:49:04,2018-10-16 10:49:04,0.133s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-16 10:49:04,2018-10-16 10:49:05,1.003s,PASSED
click,Chrome 65.0.3302.0,,2018-10-16 10:49:05,2018-10-16 10:49:06,0.139s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-16 10:49:06,2018-10-16 10:49:07,1.004s,PASSED
click,Chrome 65.0.3302.0,,2018-10-16 10:49:07,2018-10-16 10:49:07,0.197s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-16 10:49:07,2018-10-16 10:49:08,1.005s,PASSED
click,Chrome 65.0.3302.0,,2018-10-16 10:49:08,2018-10-16 10:49:08,0.266s,PASSED
blj.common.report.Autoplaced.AppendToBlanjaAutoplacedReport,Chrome 65.0.3302.0,,2018-10-16 10:49:08,2018-10-16 10:49:08,0.047s,PASSED
,,,,,,
Test Cases/03_Trade/ChooseMethodPaymentMobileReguler/TC_ClickCheckout_GetLastOrderID_ExportTo_Blanja_Autoplaced,Chrome 65.0.3302.0,,2018-10-16 10:49:08,2018-10-16 10:49:12,4.213s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-16 10:49:08,2018-10-16 10:49:09,1.006s,PASSED
click,Chrome 65.0.3302.0,,2018-10-16 10:49:09,2018-10-16 10:49:10,0.172s,PASSED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-16 10:49:10,2018-10-16 10:49:11,1.505s,PASSED
"Statement - orderNumber = "" - "" + com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Member_BlanjaanSaya/Label_FirstOrderNumber))",Chrome 65.0.3302.0,,2018-10-16 10:49:11,2018-10-16 10:49:12,1.246s,PASSED
blj.common.report.Autoplaced.AppendToBlanjaAutoplacedReport,Chrome 65.0.3302.0,,2018-10-16 10:49:12,2018-10-16 10:49:12,0.014s,PASSED
blj.common.report.Autoplaced.AppendToBlanjaAutoplacedReport,Chrome 65.0.3302.0,,2018-10-16 10:49:12,2018-10-16 10:49:12,0.012s,PASSED
