Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_29_Autoplaced_Kartu_KreditCicilan,Chrome 65.0.3302.0,,2018-10-11 15:51:33,2018-10-11 15:52:00,26.331s,PASSED
,,,,,,
Test Cases/01_Member/Login Mobile_500ribu,Chrome 65.0.3302.0,,2018-10-11 15:51:34,2018-10-11 15:51:54,20.507s,PASSED
openBrowser,Chrome 65.0.3302.0,,2018-10-11 15:51:34,2018-10-11 15:51:38,3.374s,PASSED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-11 15:51:38,2018-10-11 15:51:41,3.059s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-11 15:51:41,2018-10-11 15:51:41,0.239s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-11 15:51:41,2018-10-11 15:51:41,0.140s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 15:51:41,2018-10-11 15:51:42,1.053s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 15:51:42,2018-10-11 15:51:44,2.031s,PASSED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-11 15:51:44,2018-10-11 15:51:46,1.775s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 15:51:46,2018-10-11 15:51:48,2.004s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-11 15:51:48,2018-10-11 15:51:48,0.363s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 15:51:48,2018-10-11 15:51:50,2.003s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 15:51:50,2018-10-11 15:51:50,0.112s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 15:51:50,2018-10-11 15:51:51,1.003s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 15:51:51,2018-10-11 15:51:51,0.101s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 15:51:51,2018-10-11 15:51:52,1.004s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 15:51:52,2018-10-11 15:51:53,0.717s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 15:51:53,2018-10-11 15:51:54,1.003s,PASSED
,,,,,,
Test Cases/02_ChooseMethodPaymentMobilePulsa/TC_29_ChooseMethodPayment_Kartu_KreditCicilan,Chrome 65.0.3302.0,,2018-10-11 15:51:54,2018-10-11 15:51:56,2.212s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 15:51:54,2018-10-11 15:51:55,0.108s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 15:51:55,2018-10-11 15:51:56,1.002s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 15:51:56,2018-10-11 15:51:56,0.464s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 15:51:56,2018-10-11 15:51:56,0.142s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 15:51:56,2018-10-11 15:51:56,0.187s,PASSED
blj.common.report.Autoplaced.AppendToBlanjaAutoplacedReport,Chrome 65.0.3302.0,,2018-10-11 15:51:56,2018-10-11 15:51:56,0.099s,PASSED
,,,,,,
Test Cases/02_ChooseMethodPaymentMobilePulsa/TC_ClickCheckout_GetLastOrderID_ExportTo_Blanja_Autoplaced,Chrome 65.0.3302.0,,2018-10-11 15:51:56,2018-10-11 15:51:59,2.473s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 15:51:57,2018-10-11 15:51:57,0.243s,PASSED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-11 15:51:57,2018-10-11 15:51:58,0.696s,PASSED
"Statement - orderNumber = "" - "" + com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Member_BlanjaanSaya/Label_FirstOrderNumber))",Chrome 65.0.3302.0,,2018-10-11 15:51:58,2018-10-11 15:51:59,1.126s,PASSED
blj.common.report.Autoplaced.AppendToBlanjaAutoplacedReport,Chrome 65.0.3302.0,,2018-10-11 15:51:59,2018-10-11 15:51:59,0.003s,PASSED
blj.common.report.Autoplaced.AppendToBlanjaAutoplacedReport,Chrome 65.0.3302.0,,2018-10-11 15:51:59,2018-10-11 15:51:59,0.007s,PASSED
