Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_16_Autoplaced_BCA_KlikBCA,Chrome 65.0.3302.0,,2018-10-11 13:35:17,2018-10-11 13:35:46,28.036s,FAILED
,,,,,,
Test Cases/01_Member/Login Mobile,Chrome 65.0.3302.0,,2018-10-11 13:35:18,2018-10-11 13:35:42,24.350s,PASSED
openBrowser,Chrome 65.0.3302.0,,2018-10-11 13:35:19,2018-10-11 13:35:22,3.595s,PASSED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-11 13:35:22,2018-10-11 13:35:26,3.578s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-11 13:35:26,2018-10-11 13:35:26,0.317s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-11 13:35:26,2018-10-11 13:35:26,0.176s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 13:35:26,2018-10-11 13:35:30,4.299s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 13:35:30,2018-10-11 13:35:32,2.027s,PASSED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-11 13:35:32,2018-10-11 13:35:33,0.959s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 13:35:33,2018-10-11 13:35:35,2.005s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-11 13:35:35,2018-10-11 13:35:36,0.276s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 13:35:36,2018-10-11 13:35:38,2.010s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 13:35:38,2018-10-11 13:35:38,0.200s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 13:35:38,2018-10-11 13:35:39,1.005s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 13:35:39,2018-10-11 13:35:39,0.214s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 13:35:39,2018-10-11 13:35:40,1.006s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 13:35:40,2018-10-11 13:35:41,1.117s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 13:35:41,2018-10-11 13:35:42,1.003s,PASSED
,,,,,,
Test Cases/02_ChooseMethodPaymentMobilePulsa/TC_16_ChooseMethodPayment_BCA_KlikBCA,Chrome 65.0.3302.0,,2018-10-11 13:35:42,2018-10-11 13:35:45,2.379s,FAILED
click,Chrome 65.0.3302.0,,2018-10-11 13:35:43,2018-10-11 13:35:43,0.127s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 13:35:43,2018-10-11 13:35:44,1.004s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 13:35:44,2018-10-11 13:35:45,0.928s,FAILED
