Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_13_Autoplaced_BRI_KartuKredit,Chrome 65.0.3302.0,,2018-10-17 10:46:24,2018-10-17 10:48:06,1m - 42.275s,FAILED
,,,,,,
Test Cases/01_Member/Login_Reguler,Chrome 65.0.3302.0,,2018-10-17 10:46:24,2018-10-17 10:46:54,29.749s,PASSED
openBrowser,Chrome 65.0.3302.0,,2018-10-17 10:46:24,2018-10-17 10:46:28,3.290s,PASSED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-17 10:46:28,2018-10-17 10:46:49,21.424s,PASSED
maximizeWindow,Chrome 65.0.3302.0,,2018-10-17 10:46:49,2018-10-17 10:46:50,1.193s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-17 10:46:50,2018-10-17 10:46:50,0.253s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-17 10:46:50,2018-10-17 10:46:51,0.173s,PASSED
click,Chrome 65.0.3302.0,,2018-10-17 10:46:51,2018-10-17 10:46:52,0.984s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-17 10:46:52,2018-10-17 10:46:54,2.034s,PASSED
,,,,,,
Test Cases/02_PDP/PDP_Reguler,Chrome 65.0.3302.0,,2018-10-17 10:46:54,2018-10-17 10:47:23,29.167s,FAILED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-17 10:46:54,2018-10-17 10:47:20,25.883s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-17 10:47:20,2018-10-17 10:47:22,2.006s,PASSED
click,Chrome 65.0.3302.0,,2018-10-17 10:47:22,2018-10-17 10:47:23,1.006s,FAILED
,,,,,,
Test Cases/03_Trade/ChooseMethodPaymentMobileReguler/TC_13_ChooseMethodPayment_BRI_KartuKredit,Chrome 65.0.3302.0,,2018-10-17 10:47:23,2018-10-17 10:47:55,32.622s,FAILED
selectOptionByLabel,Chrome 65.0.3302.0,,2018-10-17 10:47:23,2018-10-17 10:47:55,32.349s,FAILED
,,,,,,
Test Cases/03_Trade/ChooseMethodPaymentMobileReguler/TC_ClickCheckout_GetLastOrderID_ExportTo_Blanja_Autoplaced,Chrome 65.0.3302.0,,2018-10-17 10:47:55,2018-10-17 10:48:05,9.623s,FAILED
delay,Chrome 65.0.3302.0,,2018-10-17 10:47:56,2018-10-17 10:47:57,1.006s,PASSED
click,Chrome 65.0.3302.0,,2018-10-17 10:47:57,2018-10-17 10:48:05,8.059s,FAILED
