Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_08_Autoplaced_BNI_DebitOnline,Chrome 65.0.3302.0,,2018-10-17 09:58:11,2018-10-17 09:58:25,14.217s,FAILED
,,,,,,
Test Cases/01_Member/Login_Reguler,Chrome 65.0.3302.0,,2018-10-17 09:58:12,2018-10-17 09:58:23,10.908s,PASSED
openBrowser,Chrome 65.0.3302.0,,2018-10-17 09:58:12,2018-10-17 09:58:17,4.344s,PASSED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-17 09:58:17,2018-10-17 09:58:19,2.011s,PASSED
maximizeWindow,Chrome 65.0.3302.0,,2018-10-17 09:58:19,2018-10-17 09:58:20,1.170s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-17 09:58:20,2018-10-17 09:58:20,0.255s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-17 09:58:20,2018-10-17 09:58:20,0.131s,PASSED
click,Chrome 65.0.3302.0,,2018-10-17 09:58:20,2018-10-17 09:58:21,0.393s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-17 09:58:21,2018-10-17 09:58:23,2.024s,PASSED
,,,,,,
Test Cases/02_PDP/PDP_Reguler,Chrome 65.0.3302.0,,2018-10-17 09:58:23,2018-10-17 09:58:23,0.363s,FAILED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-17 09:58:23,2018-10-17 09:58:23,0.042s,FAILED
,,,,,,
Test Cases/03_Trade/ChooseMethodPaymentMobileReguler/TC_08_ChooseMethodPayment_BNI_DebitOnline,Chrome 65.0.3302.0,,2018-10-17 09:58:23,2018-10-17 09:58:23,0.271s,FAILED
selectOptionByLabel,Chrome 65.0.3302.0,,2018-10-17 09:58:23,2018-10-17 09:58:23,0.036s,FAILED
,,,,,,
Test Cases/03_Trade/ChooseMethodPaymentMobileReguler/TC_ClickCheckout_GetLastOrderID_ExportTo_Blanja_Autoplaced,Chrome 65.0.3302.0,,2018-10-17 09:58:23,2018-10-17 09:58:25,1.337s,FAILED
delay,Chrome 65.0.3302.0,,2018-10-17 09:58:24,2018-10-17 09:58:25,1.008s,PASSED
click,Chrome 65.0.3302.0,,2018-10-17 09:58:25,2018-10-17 09:58:25,0.075s,FAILED
