Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
TS_26_Autoplaced_BayardiOutlet_Alfamart,Chrome 65.0.3302.0,,2018-10-11 15:20:27,2018-10-11 15:20:53,26.352s,PASSED
,,,,,,
Test Cases/01_Member/Login Mobile,Chrome 65.0.3302.0,,2018-10-11 15:20:27,2018-10-11 15:20:49,21.374s,PASSED
openBrowser,Chrome 65.0.3302.0,,2018-10-11 15:20:28,2018-10-11 15:20:31,3.287s,PASSED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-11 15:20:31,2018-10-11 15:20:33,2.026s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-11 15:20:33,2018-10-11 15:20:33,0.235s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-11 15:20:33,2018-10-11 15:20:34,0.151s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 15:20:34,2018-10-11 15:20:37,3.728s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 15:20:37,2018-10-11 15:20:39,2.027s,PASSED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-11 15:20:39,2018-10-11 15:20:40,0.847s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 15:20:40,2018-10-11 15:20:42,2.003s,PASSED
setText,Chrome 65.0.3302.0,,2018-10-11 15:20:42,2018-10-11 15:20:42,0.238s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 15:20:42,2018-10-11 15:20:44,2.003s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 15:20:44,2018-10-11 15:20:45,0.146s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 15:20:45,2018-10-11 15:20:46,1.004s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 15:20:46,2018-10-11 15:20:46,0.131s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 15:20:46,2018-10-11 15:20:47,1.003s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 15:20:47,2018-10-11 15:20:48,0.944s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 15:20:48,2018-10-11 15:20:49,1.003s,PASSED
,,,,,,
Test Cases/02_ChooseMethodPaymentMobilePulsa/TC_26_ChooseMethodPayment_BayardiOutlet_Alfamart,Chrome 65.0.3302.0,,2018-10-11 15:20:49,2018-10-11 15:20:50,1.679s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 15:20:49,2018-10-11 15:20:49,0.121s,PASSED
delay,Chrome 65.0.3302.0,,2018-10-11 15:20:49,2018-10-11 15:20:50,1.004s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 15:20:50,2018-10-11 15:20:50,0.244s,PASSED
blj.common.report.Autoplaced.AppendToBlanjaAutoplacedReport,Chrome 65.0.3302.0,,2018-10-11 15:20:50,2018-10-11 15:20:50,0.032s,PASSED
,,,,,,
Test Cases/02_ChooseMethodPaymentMobilePulsa/TC_ClickCheckout_GetLastOrderID_ExportTo_Blanja_Autoplaced,Chrome 65.0.3302.0,,2018-10-11 15:20:50,2018-10-11 15:20:53,2.152s,PASSED
click,Chrome 65.0.3302.0,,2018-10-11 15:20:51,2018-10-11 15:20:51,0.125s,PASSED
navigateToUrl,Chrome 65.0.3302.0,,2018-10-11 15:20:51,2018-10-11 15:20:51,0.636s,PASSED
"Statement - orderNumber = "" - "" + com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Member_BlanjaanSaya/Label_FirstOrderNumber))",Chrome 65.0.3302.0,,2018-10-11 15:20:51,2018-10-11 15:20:53,1.115s,PASSED
blj.common.report.Autoplaced.AppendToBlanjaAutoplacedReport,Chrome 65.0.3302.0,,2018-10-11 15:20:53,2018-10-11 15:20:53,0.010s,PASSED
blj.common.report.Autoplaced.AppendToBlanjaAutoplacedReport,Chrome 65.0.3302.0,,2018-10-11 15:20:53,2018-10-11 15:20:53,0.009s,PASSED
